userid,attractionid,attraction,attractiontype,rating
78148,369,Kuta Beach - Bali,Beaches,2
4627,369,Kuta Beach - Bali,Beaches,2
18927,369,Kuta Beach - Bali,Beaches,2
35799,369,Kuta Beach - Bali,Beaches,4
14524,369,Kuta Beach - Bali,Beaches,5
13867,369,Kuta Beach - Bali,Beaches,3
15545,369,Kuta Beach - Bali,Beaches,3
82087,369,Kuta Beach - Bali,Beaches,5
61952,369,Kuta Beach - Bali,Beaches,2
13774,369,Kuta Beach - Bali,Beaches,4
14239,369,Kuta Beach - Bali,Beaches,5
19460,369,Kuta Beach - Bali,Beaches,3
45194,369,Kuta Beach - Bali,Beaches,4
34014,369,Kuta Beach - Bali,Beaches,4
34570,369,Kuta Beach - Bali,Beaches,3
55724,369,Kuta Beach - Bali,Beaches,5
62119,369,Kuta Beach - Bali,Beaches,5
81185,369,Kuta Beach - Bali,Beaches,5
72420,369,Kuta Beach - Bali,Beaches,5
72469,369,Kuta Beach - Bali,Beaches,4
47906,369,Kuta Beach - Bali,Beaches,2
60764,369,Kuta Beach - Bali,Beaches,4
25349,369,Kuta Beach - Bali,Beaches,2
24280,369,Kuta Beach - Bali,Beaches,5
12712,369,Kuta Beach - Bali,Beaches,3
68317,369,Kuta Beach - Bali,Beaches,3
5091,369,Kuta Beach - Bali,Beaches,4
15669,369,Kuta Beach - Bali,Beaches,5
50465,369,Kuta Beach - Bali,Beaches,2
6098,369,Kuta Beach - Bali,Beaches,3
57407,369,Kuta Beach - Bali,Beaches,2
8201,369,Kuta Beach - Bali,Beaches,5
56360,369,Kuta Beach - Bali,Beaches,3
1676,369,Kuta Beach - Bali,Beaches,4
42895,369,Kuta Beach - Bali,Beaches,5
74806,369,Kuta Beach - Bali,Beaches,5
44170,369,Kuta Beach - Bali,Beaches,2
19871,369,Kuta Beach - Bali,Beaches,4
63821,369,Kuta Beach - Bali,Beaches,4
38807,369,Kuta Beach - Bali,Beaches,5
40327,369,Kuta Beach - Bali,Beaches,4
87739,369,Kuta Beach - Bali,Beaches,3
85217,369,Kuta Beach - Bali,Beaches,5
76862,369,Kuta Beach - Bali,Beaches,2
14708,369,Kuta Beach - Bali,Beaches,1
72792,369,Kuta Beach - Bali,Beaches,5
27427,369,Kuta Beach - Bali,Beaches,5
75429,369,Kuta Beach - Bali,Beaches,4
5265,369,Kuta Beach - Bali,Beaches,3
5101,369,Kuta Beach - Bali,Beaches,1
45532,369,Kuta Beach - Bali,Beaches,5
2324,369,Kuta Beach - Bali,Beaches,4
77459,369,Kuta Beach - Bali,Beaches,2
8192,369,Kuta Beach - Bali,Beaches,3
73602,369,Kuta Beach - Bali,Beaches,2
64240,369,Kuta Beach - Bali,Beaches,5
53109,369,Kuta Beach - Bali,Beaches,5
44087,369,Kuta Beach - Bali,Beaches,5
28852,369,Kuta Beach - Bali,Beaches,3
2998,369,Kuta Beach - Bali,Beaches,4
23470,369,Kuta Beach - Bali,Beaches,5
14991,369,Kuta Beach - Bali,Beaches,2
22477,369,Kuta Beach - Bali,Beaches,4
66070,369,Kuta Beach - Bali,Beaches,4
87465,369,Kuta Beach - Bali,Beaches,3
30762,369,Kuta Beach - Bali,Beaches,5
87962,369,Kuta Beach - Bali,Beaches,3
61740,369,Kuta Beach - Bali,Beaches,3
37367,369,Kuta Beach - Bali,Beaches,4
32837,369,Kuta Beach - Bali,Beaches,3
65712,369,Kuta Beach - Bali,Beaches,1
11748,369,Kuta Beach - Bali,Beaches,3
82954,369,Kuta Beach - Bali,Beaches,4
5172,369,Kuta Beach - Bali,Beaches,4
56516,369,Kuta Beach - Bali,Beaches,2
32926,369,Kuta Beach - Bali,Beaches,2
24380,369,Kuta Beach - Bali,Beaches,5
65562,369,Kuta Beach - Bali,Beaches,3
64879,369,Kuta Beach - Bali,Beaches,2
59543,369,Kuta Beach - Bali,Beaches,1
15556,369,Kuta Beach - Bali,Beaches,3
85357,369,Kuta Beach - Bali,Beaches,3
31895,369,Kuta Beach - Bali,Beaches,3
24024,369,Kuta Beach - Bali,Beaches,1
39220,369,Kuta Beach - Bali,Beaches,4
19146,369,Kuta Beach - Bali,Beaches,3
38790,369,Kuta Beach - Bali,Beaches,3
30793,369,Kuta Beach - Bali,Beaches,3
12766,369,Kuta Beach - Bali,Beaches,3
39965,369,Kuta Beach - Bali,Beaches,3
56454,369,Kuta Beach - Bali,Beaches,1
87704,369,Kuta Beach - Bali,Beaches,1
21699,369,Kuta Beach - Bali,Beaches,1
52465,369,Kuta Beach - Bali,Beaches,4
39689,369,Kuta Beach - Bali,Beaches,4
74328,369,Kuta Beach - Bali,Beaches,3
34770,369,Kuta Beach - Bali,Beaches,4
9660,369,Kuta Beach - Bali,Beaches,3
40531,369,Kuta Beach - Bali,Beaches,3
84217,369,Kuta Beach - Bali,Beaches,2
50219,369,Kuta Beach - Bali,Beaches,3
43171,369,Kuta Beach - Bali,Beaches,1
57918,369,Kuta Beach - Bali,Beaches,1
67141,369,Kuta Beach - Bali,Beaches,3
25895,369,Kuta Beach - Bali,Beaches,3
23182,369,Kuta Beach - Bali,Beaches,5
21015,369,Kuta Beach - Bali,Beaches,3
81552,369,Kuta Beach - Bali,Beaches,1
28167,369,Kuta Beach - Bali,Beaches,1
76795,369,Kuta Beach - Bali,Beaches,3
46939,369,Kuta Beach - Bali,Beaches,3
29835,369,Kuta Beach - Bali,Beaches,1
77161,369,Kuta Beach - Bali,Beaches,4
69544,369,Kuta Beach - Bali,Beaches,2
83598,369,Kuta Beach - Bali,Beaches,3
85126,369,Kuta Beach - Bali,Beaches,3
9103,369,Kuta Beach - Bali,Beaches,3
75660,369,Kuta Beach - Bali,Beaches,2
17507,369,Kuta Beach - Bali,Beaches,4
34567,369,Kuta Beach - Bali,Beaches,4
63664,369,Kuta Beach - Bali,Beaches,3
26502,369,Kuta Beach - Bali,Beaches,3
76112,369,Kuta Beach - Bali,Beaches,1
38106,369,Kuta Beach - Bali,Beaches,2
16577,369,Kuta Beach - Bali,Beaches,5
14915,369,Kuta Beach - Bali,Beaches,4
13155,369,Kuta Beach - Bali,Beaches,1
85851,369,Kuta Beach - Bali,Beaches,2
28995,369,Kuta Beach - Bali,Beaches,5
57406,369,Kuta Beach - Bali,Beaches,3
24700,369,Kuta Beach - Bali,Beaches,2
60569,369,Kuta Beach - Bali,Beaches,2
60005,369,Kuta Beach - Bali,Beaches,3
57235,369,Kuta Beach - Bali,Beaches,2
19206,369,Kuta Beach - Bali,Beaches,3
7436,369,Kuta Beach - Bali,Beaches,4
39821,369,Kuta Beach - Bali,Beaches,1
21082,369,Kuta Beach - Bali,Beaches,3
47692,369,Kuta Beach - Bali,Beaches,2
65256,369,Kuta Beach - Bali,Beaches,2
54284,369,Kuta Beach - Bali,Beaches,2
62587,369,Kuta Beach - Bali,Beaches,4
75985,369,Kuta Beach - Bali,Beaches,4
34031,369,Kuta Beach - Bali,Beaches,2
85567,369,Kuta Beach - Bali,Beaches,2
13262,369,Kuta Beach - Bali,Beaches,3
34350,369,Kuta Beach - Bali,Beaches,4
80049,369,Kuta Beach - Bali,Beaches,5
79909,369,Kuta Beach - Bali,Beaches,2
14310,369,Kuta Beach - Bali,Beaches,3
23674,369,Kuta Beach - Bali,Beaches,4
78094,369,Kuta Beach - Bali,Beaches,4
83541,369,Kuta Beach - Bali,Beaches,4
10639,369,Kuta Beach - Bali,Beaches,2
52262,369,Kuta Beach - Bali,Beaches,3
20278,369,Kuta Beach - Bali,Beaches,2
74109,369,Kuta Beach - Bali,Beaches,3
73726,369,Kuta Beach - Bali,Beaches,3
66671,369,Kuta Beach - Bali,Beaches,1
31655,369,Kuta Beach - Bali,Beaches,5
10398,369,Kuta Beach - Bali,Beaches,4
42637,369,Kuta Beach - Bali,Beaches,1
60727,369,Kuta Beach - Bali,Beaches,4
17300,369,Kuta Beach - Bali,Beaches,4
23331,369,Kuta Beach - Bali,Beaches,3
66003,369,Kuta Beach - Bali,Beaches,4
48449,369,Kuta Beach - Bali,Beaches,4
7520,369,Kuta Beach - Bali,Beaches,4
58985,369,Kuta Beach - Bali,Beaches,4
37171,369,Kuta Beach - Bali,Beaches,3
25161,369,Kuta Beach - Bali,Beaches,4
27830,369,Kuta Beach - Bali,Beaches,5
21067,369,Kuta Beach - Bali,Beaches,4
61942,369,Kuta Beach - Bali,Beaches,4
23128,369,Kuta Beach - Bali,Beaches,3
24731,369,Kuta Beach - Bali,Beaches,1
82979,369,Kuta Beach - Bali,Beaches,4
29371,369,Kuta Beach - Bali,Beaches,5
58888,369,Kuta Beach - Bali,Beaches,3
79855,369,Kuta Beach - Bali,Beaches,3
1817,369,Kuta Beach - Bali,Beaches,3
6375,369,Kuta Beach - Bali,Beaches,5
26174,369,Kuta Beach - Bali,Beaches,1
37074,369,Kuta Beach - Bali,Beaches,1
6141,369,Kuta Beach - Bali,Beaches,4
67462,369,Kuta Beach - Bali,Beaches,3
11435,369,Kuta Beach - Bali,Beaches,2
59862,369,Kuta Beach - Bali,Beaches,4
35462,369,Kuta Beach - Bali,Beaches,2
84300,369,Kuta Beach - Bali,Beaches,5
11843,369,Kuta Beach - Bali,Beaches,2
23879,369,Kuta Beach - Bali,Beaches,5
81293,369,Kuta Beach - Bali,Beaches,1
37010,369,Kuta Beach - Bali,Beaches,3
46655,369,Kuta Beach - Bali,Beaches,4
32813,369,Kuta Beach - Bali,Beaches,2
23429,369,Kuta Beach - Bali,Beaches,4
84604,369,Kuta Beach - Bali,Beaches,3
67319,369,Kuta Beach - Bali,Beaches,3
14899,369,Kuta Beach - Bali,Beaches,2
33229,369,Kuta Beach - Bali,Beaches,3
25386,369,Kuta Beach - Bali,Beaches,5
28104,369,Kuta Beach - Bali,Beaches,1
32975,369,Kuta Beach - Bali,Beaches,1
53746,369,Kuta Beach - Bali,Beaches,4
82633,369,Kuta Beach - Bali,Beaches,4
61005,369,Kuta Beach - Bali,Beaches,5
339,369,Kuta Beach - Bali,Beaches,3
50815,369,Kuta Beach - Bali,Beaches,4
84794,369,Kuta Beach - Bali,Beaches,3
22862,369,Kuta Beach - Bali,Beaches,3
41032,369,Kuta Beach - Bali,Beaches,2
66251,369,Kuta Beach - Bali,Beaches,1
22938,369,Kuta Beach - Bali,Beaches,4
55034,369,Kuta Beach - Bali,Beaches,5
3183,369,Kuta Beach - Bali,Beaches,3
57285,369,Kuta Beach - Bali,Beaches,3
10288,369,Kuta Beach - Bali,Beaches,4
85203,369,Kuta Beach - Bali,Beaches,4
3924,369,Kuta Beach - Bali,Beaches,2
23874,369,Kuta Beach - Bali,Beaches,3
49403,369,Kuta Beach - Bali,Beaches,2
574,369,Kuta Beach - Bali,Beaches,4
62839,369,Kuta Beach - Bali,Beaches,4
19882,369,Kuta Beach - Bali,Beaches,4
28392,369,Kuta Beach - Bali,Beaches,3
4852,369,Kuta Beach - Bali,Beaches,4
15095,369,Kuta Beach - Bali,Beaches,4
62220,369,Kuta Beach - Bali,Beaches,3
42355,369,Kuta Beach - Bali,Beaches,2
78547,369,Kuta Beach - Bali,Beaches,2
32466,369,Kuta Beach - Bali,Beaches,2
85778,369,Kuta Beach - Bali,Beaches,3
1343,369,Kuta Beach - Bali,Beaches,3
56948,369,Kuta Beach - Bali,Beaches,1
67759,369,Kuta Beach - Bali,Beaches,1
40324,369,Kuta Beach - Bali,Beaches,3
45319,369,Kuta Beach - Bali,Beaches,3
2846,369,Kuta Beach - Bali,Beaches,3
67417,369,Kuta Beach - Bali,Beaches,5
5639,369,Kuta Beach - Bali,Beaches,3
10415,369,Kuta Beach - Bali,Beaches,4
81181,369,Kuta Beach - Bali,Beaches,1
77787,369,Kuta Beach - Bali,Beaches,4
13962,369,Kuta Beach - Bali,Beaches,5
10702,369,Kuta Beach - Bali,Beaches,4
3328,369,Kuta Beach - Bali,Beaches,4
60935,369,Kuta Beach - Bali,Beaches,5
68296,369,Kuta Beach - Bali,Beaches,5
25299,369,Kuta Beach - Bali,Beaches,3
59236,369,Kuta Beach - Bali,Beaches,4
35259,369,Kuta Beach - Bali,Beaches,3
5895,369,Kuta Beach - Bali,Beaches,3
7790,369,Kuta Beach - Bali,Beaches,5
29066,369,Kuta Beach - Bali,Beaches,4
34526,369,Kuta Beach - Bali,Beaches,4
13266,369,Kuta Beach - Bali,Beaches,4
43882,369,Kuta Beach - Bali,Beaches,4
48835,369,Kuta Beach - Bali,Beaches,4
85741,369,Kuta Beach - Bali,Beaches,5
25285,369,Kuta Beach - Bali,Beaches,5
25717,369,Kuta Beach - Bali,Beaches,1
48599,369,Kuta Beach - Bali,Beaches,5
65627,369,Kuta Beach - Bali,Beaches,4
47911,369,Kuta Beach - Bali,Beaches,5
69435,369,Kuta Beach - Bali,Beaches,1
44300,369,Kuta Beach - Bali,Beaches,5
84550,369,Kuta Beach - Bali,Beaches,3
28850,369,Kuta Beach - Bali,Beaches,4
36632,369,Kuta Beach - Bali,Beaches,3
53257,369,Kuta Beach - Bali,Beaches,3
3147,369,Kuta Beach - Bali,Beaches,4
45234,369,Kuta Beach - Bali,Beaches,3
2463,369,Kuta Beach - Bali,Beaches,5
62673,369,Kuta Beach - Bali,Beaches,4
38651,369,Kuta Beach - Bali,Beaches,1
40795,369,Kuta Beach - Bali,Beaches,3
60542,369,Kuta Beach - Bali,Beaches,3
63290,369,Kuta Beach - Bali,Beaches,4
16279,369,Kuta Beach - Bali,Beaches,3
84363,369,Kuta Beach - Bali,Beaches,4
59844,369,Kuta Beach - Bali,Beaches,1
4996,369,Kuta Beach - Bali,Beaches,5
21843,369,Kuta Beach - Bali,Beaches,5
44154,369,Kuta Beach - Bali,Beaches,5
54417,369,Kuta Beach - Bali,Beaches,2
2907,369,Kuta Beach - Bali,Beaches,2
46728,369,Kuta Beach - Bali,Beaches,4
44684,369,Kuta Beach - Bali,Beaches,4
63759,369,Kuta Beach - Bali,Beaches,3
59330,369,Kuta Beach - Bali,Beaches,5
30168,369,Kuta Beach - Bali,Beaches,5
64920,369,Kuta Beach - Bali,Beaches,2
36297,369,Kuta Beach - Bali,Beaches,5
21196,369,Kuta Beach - Bali,Beaches,5
55673,369,Kuta Beach - Bali,Beaches,4
42476,369,Kuta Beach - Bali,Beaches,5
26811,369,Kuta Beach - Bali,Beaches,5
73419,369,Kuta Beach - Bali,Beaches,4
21273,369,Kuta Beach - Bali,Beaches,4
11705,369,Kuta Beach - Bali,Beaches,3
45593,369,Kuta Beach - Bali,Beaches,4
40615,369,Kuta Beach - Bali,Beaches,4
408,369,Kuta Beach - Bali,Beaches,5
24054,369,Kuta Beach - Bali,Beaches,4
77543,369,Kuta Beach - Bali,Beaches,3
50637,369,Kuta Beach - Bali,Beaches,5
73885,369,Kuta Beach - Bali,Beaches,4
84337,369,Kuta Beach - Bali,Beaches,5
42141,369,Kuta Beach - Bali,Beaches,5
51702,369,Kuta Beach - Bali,Beaches,3
20010,369,Kuta Beach - Bali,Beaches,5
62646,369,Kuta Beach - Bali,Beaches,2
37247,369,Kuta Beach - Bali,Beaches,4
55963,369,Kuta Beach - Bali,Beaches,4
9103,369,Kuta Beach - Bali,Beaches,3
34953,369,Kuta Beach - Bali,Beaches,2
55313,369,Kuta Beach - Bali,Beaches,1
30817,369,Kuta Beach - Bali,Beaches,4
85927,369,Kuta Beach - Bali,Beaches,3
1163,369,Kuta Beach - Bali,Beaches,1
71602,369,Kuta Beach - Bali,Beaches,4
86100,369,Kuta Beach - Bali,Beaches,2
1328,369,Kuta Beach - Bali,Beaches,2
72634,369,Kuta Beach - Bali,Beaches,4
26125,369,Kuta Beach - Bali,Beaches,5
81724,369,Kuta Beach - Bali,Beaches,4
81206,369,Kuta Beach - Bali,Beaches,3
14976,369,Kuta Beach - Bali,Beaches,4
86900,369,Kuta Beach - Bali,Beaches,4
52844,369,Kuta Beach - Bali,Beaches,5
68396,369,Kuta Beach - Bali,Beaches,5
27617,369,Kuta Beach - Bali,Beaches,5
62535,369,Kuta Beach - Bali,Beaches,4
59197,369,Kuta Beach - Bali,Beaches,4
933,369,Kuta Beach - Bali,Beaches,4
941,369,Kuta Beach - Bali,Beaches,3
75189,369,Kuta Beach - Bali,Beaches,4
59659,369,Kuta Beach - Bali,Beaches,5
81512,369,Kuta Beach - Bali,Beaches,5
66859,369,Kuta Beach - Bali,Beaches,3
33795,369,Kuta Beach - Bali,Beaches,3
32767,369,Kuta Beach - Bali,Beaches,2
45276,369,Kuta Beach - Bali,Beaches,4
53922,369,Kuta Beach - Bali,Beaches,5
61459,369,Kuta Beach - Bali,Beaches,4
65205,369,Kuta Beach - Bali,Beaches,3
43794,369,Kuta Beach - Bali,Beaches,3
11133,369,Kuta Beach - Bali,Beaches,5
3499,369,Kuta Beach - Bali,Beaches,4
4107,369,Kuta Beach - Bali,Beaches,1
48587,369,Kuta Beach - Bali,Beaches,5
30988,369,Kuta Beach - Bali,Beaches,5
26612,369,Kuta Beach - Bali,Beaches,5
81034,369,Kuta Beach - Bali,Beaches,4
35195,369,Kuta Beach - Bali,Beaches,4
58244,369,Kuta Beach - Bali,Beaches,5
19030,369,Kuta Beach - Bali,Beaches,3
61886,369,Kuta Beach - Bali,Beaches,5
54854,369,Kuta Beach - Bali,Beaches,4
48426,369,Kuta Beach - Bali,Beaches,1
73725,369,Kuta Beach - Bali,Beaches,5
82414,369,Kuta Beach - Bali,Beaches,5
83539,369,Kuta Beach - Bali,Beaches,3
35764,369,Kuta Beach - Bali,Beaches,4
73728,369,Kuta Beach - Bali,Beaches,3
41213,369,Kuta Beach - Bali,Beaches,4
67538,369,Kuta Beach - Bali,Beaches,3
69507,369,Kuta Beach - Bali,Beaches,3
79041,369,Kuta Beach - Bali,Beaches,1
4398,369,Kuta Beach - Bali,Beaches,4
63021,369,Kuta Beach - Bali,Beaches,3
77224,369,Kuta Beach - Bali,Beaches,4
69972,369,Kuta Beach - Bali,Beaches,3
21522,369,Kuta Beach - Bali,Beaches,4
13164,369,Kuta Beach - Bali,Beaches,2
75315,369,Kuta Beach - Bali,Beaches,3
65304,369,Kuta Beach - Bali,Beaches,4
64190,369,Kuta Beach - Bali,Beaches,5
52625,369,Kuta Beach - Bali,Beaches,4
31193,369,Kuta Beach - Bali,Beaches,4
25526,369,Kuta Beach - Bali,Beaches,5
87006,369,Kuta Beach - Bali,Beaches,2
39772,369,Kuta Beach - Bali,Beaches,4
34577,369,Kuta Beach - Bali,Beaches,3
6087,369,Kuta Beach - Bali,Beaches,3
11962,369,Kuta Beach - Bali,Beaches,2
2960,369,Kuta Beach - Bali,Beaches,5
2082,369,Kuta Beach - Bali,Beaches,4
6261,369,Kuta Beach - Bali,Beaches,3
53845,369,Kuta Beach - Bali,Beaches,4
61741,369,Kuta Beach - Bali,Beaches,4
33914,369,Kuta Beach - Bali,Beaches,4
58699,369,Kuta Beach - Bali,Beaches,3
72853,369,Kuta Beach - Bali,Beaches,4
51303,369,Kuta Beach - Bali,Beaches,5
88143,369,Kuta Beach - Bali,Beaches,4
23424,369,Kuta Beach - Bali,Beaches,5
9970,369,Kuta Beach - Bali,Beaches,5
83059,369,Kuta Beach - Bali,Beaches,5
84121,369,Kuta Beach - Bali,Beaches,5
44031,369,Kuta Beach - Bali,Beaches,5
86538,369,Kuta Beach - Bali,Beaches,5
9383,369,Kuta Beach - Bali,Beaches,3
14137,369,Kuta Beach - Bali,Beaches,4
88132,369,Kuta Beach - Bali,Beaches,5
70457,369,Kuta Beach - Bali,Beaches,3
62825,369,Kuta Beach - Bali,Beaches,4
53067,369,Kuta Beach - Bali,Beaches,1
37881,369,Kuta Beach - Bali,Beaches,3
21463,369,Kuta Beach - Bali,Beaches,4
42331,369,Kuta Beach - Bali,Beaches,4
33514,369,Kuta Beach - Bali,Beaches,5
67556,369,Kuta Beach - Bali,Beaches,5
29330,369,Kuta Beach - Bali,Beaches,3
35553,369,Kuta Beach - Bali,Beaches,4
35492,369,Kuta Beach - Bali,Beaches,3
19675,369,Kuta Beach - Bali,Beaches,4
70819,369,Kuta Beach - Bali,Beaches,4
62925,369,Kuta Beach - Bali,Beaches,5
1941,369,Kuta Beach - Bali,Beaches,3
33453,369,Kuta Beach - Bali,Beaches,4
38123,369,Kuta Beach - Bali,Beaches,5
22335,369,Kuta Beach - Bali,Beaches,1
84207,369,Kuta Beach - Bali,Beaches,4
56275,369,Kuta Beach - Bali,Beaches,1
61617,369,Kuta Beach - Bali,Beaches,5
49517,369,Kuta Beach - Bali,Beaches,5
21606,369,Kuta Beach - Bali,Beaches,3
38948,369,Kuta Beach - Bali,Beaches,5
14404,369,Kuta Beach - Bali,Beaches,5
67210,369,Kuta Beach - Bali,Beaches,5
7853,369,Kuta Beach - Bali,Beaches,5
74125,369,Kuta Beach - Bali,Beaches,4
63562,369,Kuta Beach - Bali,Beaches,4
45883,369,Kuta Beach - Bali,Beaches,3
30166,369,Kuta Beach - Bali,Beaches,4
64308,369,Kuta Beach - Bali,Beaches,5
4846,369,Kuta Beach - Bali,Beaches,4
51102,369,Kuta Beach - Bali,Beaches,4
56039,369,Kuta Beach - Bali,Beaches,3
20713,369,Kuta Beach - Bali,Beaches,3
3111,369,Kuta Beach - Bali,Beaches,5
16051,369,Kuta Beach - Bali,Beaches,3
34045,369,Kuta Beach - Bali,Beaches,4
75682,369,Kuta Beach - Bali,Beaches,2
33251,369,Kuta Beach - Bali,Beaches,2
7935,369,Kuta Beach - Bali,Beaches,1
65953,369,Kuta Beach - Bali,Beaches,4
63564,369,Kuta Beach - Bali,Beaches,5
19367,369,Kuta Beach - Bali,Beaches,4
4576,369,Kuta Beach - Bali,Beaches,5
10795,369,Kuta Beach - Bali,Beaches,4
4844,369,Kuta Beach - Bali,Beaches,4
29698,369,Kuta Beach - Bali,Beaches,4
69932,369,Kuta Beach - Bali,Beaches,5
7512,369,Kuta Beach - Bali,Beaches,5
18018,369,Kuta Beach - Bali,Beaches,5
23487,369,Kuta Beach - Bali,Beaches,4
16432,369,Kuta Beach - Bali,Beaches,5
34244,369,Kuta Beach - Bali,Beaches,3
67631,369,Kuta Beach - Bali,Beaches,4
57493,369,Kuta Beach - Bali,Beaches,5
30749,369,Kuta Beach - Bali,Beaches,3
49221,369,Kuta Beach - Bali,Beaches,4
29325,369,Kuta Beach - Bali,Beaches,5
53814,369,Kuta Beach - Bali,Beaches,4
29397,369,Kuta Beach - Bali,Beaches,5
69814,369,Kuta Beach - Bali,Beaches,4
1009,369,Kuta Beach - Bali,Beaches,4
24815,369,Kuta Beach - Bali,Beaches,1
59931,369,Kuta Beach - Bali,Beaches,5
67087,369,Kuta Beach - Bali,Beaches,4
46246,369,Kuta Beach - Bali,Beaches,3
83105,369,Kuta Beach - Bali,Beaches,3
79161,369,Kuta Beach - Bali,Beaches,3
70325,369,Kuta Beach - Bali,Beaches,5
61874,369,Kuta Beach - Bali,Beaches,5
61845,369,Kuta Beach - Bali,Beaches,4
83879,369,Kuta Beach - Bali,Beaches,3
31799,369,Kuta Beach - Bali,Beaches,4
16060,369,Kuta Beach - Bali,Beaches,5
34766,369,Kuta Beach - Bali,Beaches,3
75618,369,Kuta Beach - Bali,Beaches,5
20618,369,Kuta Beach - Bali,Beaches,4
44875,369,Kuta Beach - Bali,Beaches,4
43722,369,Kuta Beach - Bali,Beaches,4
47460,369,Kuta Beach - Bali,Beaches,2
60912,369,Kuta Beach - Bali,Beaches,5
11443,369,Kuta Beach - Bali,Beaches,2
68735,369,Kuta Beach - Bali,Beaches,5
76223,369,Kuta Beach - Bali,Beaches,4
78307,369,Kuta Beach - Bali,Beaches,4
73504,369,Kuta Beach - Bali,Beaches,4
1508,369,Kuta Beach - Bali,Beaches,4
42558,369,Kuta Beach - Bali,Beaches,4
28905,369,Kuta Beach - Bali,Beaches,4
873,369,Kuta Beach - Bali,Beaches,5
48980,369,Kuta Beach - Bali,Beaches,4
74073,369,Kuta Beach - Bali,Beaches,5
77902,369,Kuta Beach - Bali,Beaches,5
23265,369,Kuta Beach - Bali,Beaches,2
29380,369,Kuta Beach - Bali,Beaches,3
38084,369,Kuta Beach - Bali,Beaches,2
47106,369,Kuta Beach - Bali,Beaches,5
1941,369,Kuta Beach - Bali,Beaches,3
27029,369,Kuta Beach - Bali,Beaches,3
33256,369,Kuta Beach - Bali,Beaches,4
15893,369,Kuta Beach - Bali,Beaches,4
3514,369,Kuta Beach - Bali,Beaches,4
28568,369,Kuta Beach - Bali,Beaches,3
10687,369,Kuta Beach - Bali,Beaches,5
82275,369,Kuta Beach - Bali,Beaches,4
78687,369,Kuta Beach - Bali,Beaches,5
66093,369,Kuta Beach - Bali,Beaches,4
5140,369,Kuta Beach - Bali,Beaches,2
15635,369,Kuta Beach - Bali,Beaches,4
37575,369,Kuta Beach - Bali,Beaches,3
86218,369,Kuta Beach - Bali,Beaches,3
46399,369,Kuta Beach - Bali,Beaches,3
22505,369,Kuta Beach - Bali,Beaches,3
37189,369,Kuta Beach - Bali,Beaches,5
74498,369,Kuta Beach - Bali,Beaches,2
56768,369,Kuta Beach - Bali,Beaches,5
58862,369,Kuta Beach - Bali,Beaches,3
47420,369,Kuta Beach - Bali,Beaches,5
26775,369,Kuta Beach - Bali,Beaches,4
14709,369,Kuta Beach - Bali,Beaches,2
39672,369,Kuta Beach - Bali,Beaches,5
9373,369,Kuta Beach - Bali,Beaches,4
85346,369,Kuta Beach - Bali,Beaches,5
72303,369,Kuta Beach - Bali,Beaches,5
37975,369,Kuta Beach - Bali,Beaches,4
75726,369,Kuta Beach - Bali,Beaches,4
63835,369,Kuta Beach - Bali,Beaches,4
18413,369,Kuta Beach - Bali,Beaches,4
23178,369,Kuta Beach - Bali,Beaches,4
74376,369,Kuta Beach - Bali,Beaches,4
52468,369,Kuta Beach - Bali,Beaches,4
84700,369,Kuta Beach - Bali,Beaches,4
16021,369,Kuta Beach - Bali,Beaches,4
22242,369,Kuta Beach - Bali,Beaches,4
11091,369,Kuta Beach - Bali,Beaches,3
41873,369,Kuta Beach - Bali,Beaches,5
2784,369,Kuta Beach - Bali,Beaches,4
9500,369,Kuta Beach - Bali,Beaches,5
70595,369,Kuta Beach - Bali,Beaches,4
34680,369,Kuta Beach - Bali,Beaches,4
3850,369,Kuta Beach - Bali,Beaches,3
78541,369,Kuta Beach - Bali,Beaches,3
52674,369,Kuta Beach - Bali,Beaches,3
87198,369,Kuta Beach - Bali,Beaches,5
26223,369,Kuta Beach - Bali,Beaches,3
60614,369,Kuta Beach - Bali,Beaches,5
57488,369,Kuta Beach - Bali,Beaches,5
79245,369,Kuta Beach - Bali,Beaches,3
71969,369,Kuta Beach - Bali,Beaches,2
36369,369,Kuta Beach - Bali,Beaches,5
26377,369,Kuta Beach - Bali,Beaches,4
76848,369,Kuta Beach - Bali,Beaches,5
37312,369,Kuta Beach - Bali,Beaches,4
15719,369,Kuta Beach - Bali,Beaches,3
61998,369,Kuta Beach - Bali,Beaches,4
82313,369,Kuta Beach - Bali,Beaches,4
61960,369,Kuta Beach - Bali,Beaches,5
9743,369,Kuta Beach - Bali,Beaches,4
74389,369,Kuta Beach - Bali,Beaches,5
56159,369,Kuta Beach - Bali,Beaches,5
84308,369,Kuta Beach - Bali,Beaches,5
59611,369,Kuta Beach - Bali,Beaches,1
56866,369,Kuta Beach - Bali,Beaches,2
81345,369,Kuta Beach - Bali,Beaches,4
22025,369,Kuta Beach - Bali,Beaches,4
38349,369,Kuta Beach - Bali,Beaches,5
63138,369,Kuta Beach - Bali,Beaches,3
56983,369,Kuta Beach - Bali,Beaches,4
8568,369,Kuta Beach - Bali,Beaches,4
79805,369,Kuta Beach - Bali,Beaches,3
75512,369,Kuta Beach - Bali,Beaches,4
37169,369,Kuta Beach - Bali,Beaches,2
21325,369,Kuta Beach - Bali,Beaches,2
40992,369,Kuta Beach - Bali,Beaches,4
