Feature,Importance
cat__user_cityid_8174.0,0.0
cat__user_cityid_8175.0,0.0
cat__user_cityid_8176.0,0.0
cat__user_cityid_8177.0,0.0
cat__user_cityid_8179.0,0.0
cat__user_cityid_8180.0,0.0
cat__user_cityid_8182.0,0.0
cat__user_cityid_8183.0,0.0
cat__user_cityid_8184.0,0.0
cat__user_cityid_8185.0,0.0
cat__user_cityid_8186.0,0.0
cat__user_cityid_8190.0,0.0
cat__user_cityid_8192.0,0.0
cat__user_cityid_8194.0,0.0
cat__user_cityid_8195.0,0.0
cat__user_cityid_8196.0,0.0
cat__user_cityid_8198.0,0.0
cat__user_cityid_8199.0,0.0
cat__user_cityid_8201.0,0.0
cat__user_cityid_8204.0,0.0
cat__user_cityid_8206.0,0.0
cat__user_cityid_8208.0,0.0
cat__user_cityid_8210.0,0.0
cat__user_cityid_8212.0,0.0
cat__user_cityid_8214.0,0.0
cat__user_cityid_8215.0,0.0
cat__user_cityid_8217.0,0.0
cat__user_cityid_8219.0,0.0
cat__user_cityid_8221.0,0.0
cat__user_cityid_8223.0,0.0
cat__user_cityid_8224.0,0.0
cat__user_cityid_8225.0,0.0
cat__user_cityid_8226.0,0.0
cat__user_cityid_8227.0,0.0
cat__user_cityid_8228.0,0.0
cat__user_cityid_8230.0,0.0
cat__user_cityid_8231.0,0.0
cat__user_cityid_8233.0,0.0
cat__user_cityid_8236.0,0.0
cat__user_cityid_8237.0,0.0
cat__user_cityid_8238.0,0.0
cat__user_cityid_8241.0,0.0
cat__user_cityid_8243.0,0.0
cat__user_cityid_8244.0,0.0
cat__user_cityid_8246.0,0.0
cat__user_cityid_8248.0,0.0
cat__user_cityid_8250.0,0.0
cat__user_cityid_8251.0,0.0
cat__user_cityid_8252.0,0.0
cat__user_cityid_8253.0,0.0
cat__user_cityid_8254.0,0.0
cat__user_cityid_8256.0,0.0
cat__user_cityid_8257.0,0.0
cat__user_cityid_8258.0,0.0
cat__user_cityid_8261.0,0.0
cat__user_cityid_8263.0,0.0
cat__user_cityid_8265.0,0.0
cat__user_cityid_8269.0,0.0
cat__user_cityid_8271.0,0.0
cat__user_cityid_8273.0,0.0
cat__user_cityid_8274.0,0.0
cat__user_cityid_8277.0,0.0
cat__user_cityid_8278.0,0.0
cat__user_cityid_8281.0,0.0
cat__user_cityid_8282.0,0.0
cat__user_cityid_8283.0,0.0
cat__user_cityid_8284.0,0.0
cat__user_cityid_8285.0,0.0
cat__user_cityid_8288.0,0.0
cat__user_cityid_8289.0,0.0
cat__user_cityid_8291.0,0.0
cat__user_cityid_8295.0,0.0
cat__user_cityid_8296.0,0.0
cat__user_cityid_8297.0,0.0
cat__user_cityid_8299.0,0.0
cat__user_cityid_8304.0,0.0
cat__user_cityid_8305.0,0.0
cat__user_cityid_8306.0,0.0
cat__user_cityid_8307.0,0.0
cat__user_cityid_8311.0,0.0
cat__user_cityid_8313.0,0.0
cat__user_cityid_8314.0,0.0
cat__user_cityid_8315.0,0.0
cat__user_cityid_8316.0,0.0
cat__user_cityid_8317.0,0.0
cat__user_cityid_8318.0,0.0
cat__user_cityid_8320.0,0.0
cat__user_cityid_8321.0,0.0
cat__user_cityid_8322.0,0.0
cat__user_cityid_8327.0,0.0
cat__user_cityid_8328.0,0.0
cat__user_cityid_8329.0,0.0
cat__user_cityid_8330.0,0.0
cat__user_cityid_8331.0,0.0
cat__user_cityid_8332.0,0.0
cat__user_cityid_8334.0,0.0
cat__user_cityid_8335.0,0.0
cat__user_cityid_8336.0,0.0
cat__user_cityid_8339.0,0.0
cat__user_cityid_8340.0,0.0
cat__user_cityid_8341.0,0.0
cat__user_cityid_8345.0,0.0
cat__user_cityid_8348.0,0.0
cat__user_cityid_8351.0,0.0
cat__user_cityid_8353.0,0.0
cat__user_cityid_8355.0,0.0
cat__user_cityid_8357.0,0.0
cat__user_cityid_8362.0,0.0
cat__user_cityid_8364.0,0.0
cat__user_cityid_8365.0,0.0
cat__user_cityid_8366.0,0.0
cat__user_cityid_8367.0,0.0
cat__user_cityid_8368.0,0.0
cat__user_cityid_8370.0,0.0
cat__user_cityid_8371.0,0.0
cat__user_cityid_8372.0,0.0
cat__user_cityid_8374.0,0.0
cat__user_cityid_8376.0,0.0
cat__user_cityid_8378.0,0.0
cat__user_cityid_8379.0,0.0
cat__user_cityid_8384.0,0.0
cat__user_cityid_8388.0,0.0
cat__user_cityid_8389.0,0.0
cat__user_cityid_8391.0,0.0
cat__user_cityid_8392.0,0.0
cat__user_cityid_8393.0,0.0
cat__user_cityid_8400.0,0.0
cat__user_cityid_8401.0,0.0
cat__user_cityid_8402.0,0.0
cat__user_cityid_8405.0,0.0
cat__user_cityid_8408.0,0.0
cat__user_cityid_8409.0,0.0
cat__user_cityid_8413.0,0.0
cat__user_cityid_8414.0,0.0
cat__user_cityid_8415.0,0.0
cat__user_cityid_8416.0,0.0
cat__user_cityid_8417.0,0.0
cat__user_cityid_8418.0,0.0
cat__user_cityid_8423.0,0.0
cat__user_cityid_8424.0,0.0
cat__user_cityid_8425.0,0.0
cat__user_cityid_8426.0,0.0
cat__user_cityid_8429.0,0.0
cat__user_cityid_8430.0,0.0
cat__user_cityid_8431.0,0.0
cat__user_cityid_8433.0,0.0
cat__user_cityid_8434.0,0.0
cat__user_cityid_8436.0,0.0
cat__user_cityid_8437.0,0.0
cat__user_cityid_8441.0,0.0
cat__user_cityid_8444.0,0.0
cat__user_cityid_8446.0,0.0
cat__user_cityid_8447.0,0.0
cat__user_cityid_8448.0,0.0
cat__user_cityid_8449.0,0.0
cat__user_cityid_8450.0,0.0
cat__user_cityid_8458.0,0.0
cat__user_cityid_8460.0,0.0
cat__user_cityid_8462.0,0.0
cat__user_cityid_8464.0,0.0
cat__user_cityid_8465.0,0.0
cat__user_cityid_8467.0,0.0
cat__user_cityid_8469.0,0.0
cat__user_cityid_8474.0,0.0
cat__user_cityid_8476.0,0.0
cat__user_cityid_8479.0,0.0
cat__user_cityid_8480.0,0.0
cat__user_cityid_8483.0,0.0
cat__user_cityid_8484.0,0.0
cat__user_cityid_8487.0,0.0
cat__user_cityid_8489.0,0.0
cat__user_cityid_8491.0,0.0
cat__user_cityid_8492.0,0.0
cat__user_cityid_8494.0,0.0
cat__user_cityid_8495.0,0.0
cat__user_cityid_8496.0,0.0
cat__user_cityid_8497.0,0.0
cat__user_cityid_8499.0,0.0
cat__user_cityid_8501.0,0.0
cat__user_cityid_8504.0,0.0
cat__user_cityid_8505.0,0.0
cat__user_cityid_8506.0,0.0
cat__user_cityid_8508.0,0.0
cat__user_cityid_8510.0,0.0
cat__user_cityid_8511.0,0.0
cat__user_cityid_8512.0,0.0
cat__user_cityid_8513.0,0.0
cat__user_cityid_8515.0,0.0
cat__user_cityid_8517.0,0.0
cat__user_cityid_8518.0,0.0
cat__user_cityid_8520.0,0.0
cat__user_cityid_8524.0,0.0
cat__user_cityid_8525.0,0.0
cat__user_cityid_8527.0,0.0
cat__user_cityid_8529.0,0.0
cat__user_cityid_8531.0,0.0
cat__user_cityid_8532.0,0.0
cat__user_cityid_8535.0,0.0
cat__user_cityid_8536.0,0.0
cat__user_cityid_8538.0,0.0
cat__user_cityid_8541.0,0.0
cat__user_cityid_8544.0,0.0
cat__user_cityid_8546.0,0.0
cat__user_cityid_8547.0,0.0
cat__user_cityid_8551.0,0.0
cat__user_cityid_8552.0,0.0
cat__user_cityid_8558.0,0.0
cat__user_cityid_8559.0,0.0
cat__user_cityid_8560.0,0.0
cat__user_cityid_8563.0,0.0
cat__user_cityid_8564.0,0.0
cat__user_cityid_8565.0,0.0
cat__user_cityid_8566.0,0.0
cat__user_cityid_8569.0,0.0
cat__user_cityid_8570.0,0.0
cat__user_cityid_8571.0,0.0
cat__user_cityid_8573.0,0.0
cat__user_cityid_8574.0,0.0
cat__user_cityid_8575.0,0.0
cat__user_cityid_8576.0,0.0
cat__user_cityid_8577.0,0.0
cat__user_cityid_8579.0,0.0
cat__user_cityid_8581.0,0.0
cat__user_cityid_8582.0,0.0
cat__user_cityid_8585.0,0.0
cat__user_cityid_8586.0,0.0
cat__user_cityid_8589.0,0.0
cat__user_cityid_8590.0,0.0
cat__user_cityid_8593.0,0.0
cat__user_cityid_8596.0,0.0
cat__user_cityid_8597.0,0.0
cat__user_cityid_8599.0,0.0
cat__user_cityid_8600.0,0.0
cat__user_cityid_8611.0,0.0
cat__user_cityid_8613.0,0.0
cat__user_cityid_8614.0,0.0
cat__user_cityid_8615.0,0.0
cat__user_cityid_8616.0,0.0
cat__user_cityid_8618.0,0.0
cat__user_cityid_8619.0,0.0
cat__user_cityid_8621.0,0.0
cat__user_cityid_8623.0,0.0
cat__user_cityid_8624.0,0.0
cat__user_cityid_8626.0,0.0
cat__user_cityid_8627.0,0.0
cat__user_cityid_8630.0,0.0
cat__user_cityid_8632.0,0.0
cat__user_cityid_8635.0,0.0
cat__user_cityid_8637.0,0.0
cat__user_cityid_8639.0,0.0
cat__user_cityid_8641.0,0.0
cat__user_cityid_8643.0,0.0
cat__user_cityid_8644.0,0.0
cat__user_cityid_8648.0,0.0
cat__user_cityid_8650.0,0.0
cat__user_cityid_8651.0,0.0
cat__user_cityid_8652.0,0.0
cat__user_cityid_8653.0,0.0
cat__user_cityid_8654.0,0.0
cat__user_cityid_8658.0,0.0
cat__user_cityid_8659.0,0.0
cat__user_cityid_8662.0,0.0
cat__user_cityid_8666.0,0.0
cat__user_cityid_8667.0,0.0
cat__user_cityid_8671.0,0.0
cat__user_cityid_8674.0,0.0
cat__user_cityid_8676.0,0.0
cat__user_cityid_8677.0,0.0
cat__user_cityid_8678.0,0.0
cat__user_cityid_8679.0,0.0
cat__user_cityid_8682.0,0.0
cat__user_cityid_8683.0,0.0
cat__user_cityid_8684.0,0.0
cat__user_cityid_8685.0,0.0
cat__user_cityid_8686.0,0.0
cat__user_cityid_8687.0,0.0
cat__user_cityid_8688.0,0.0
cat__user_cityid_8691.0,0.0
cat__user_cityid_8694.0,0.0
cat__user_cityid_8695.0,0.0
cat__user_cityid_8699.0,0.0
cat__user_cityid_8701.0,0.0
cat__user_cityid_8702.0,0.0
cat__user_cityid_8703.0,0.0
cat__user_cityid_8706.0,0.0
cat__user_cityid_8711.0,0.0
cat__user_cityid_8712.0,0.0
cat__user_cityid_8713.0,0.0
cat__user_cityid_8714.0,0.0
cat__user_cityid_8715.0,0.0
cat__user_cityid_8717.0,0.0
cat__user_cityid_8718.0,0.0
cat__user_cityid_8719.0,0.0
cat__user_cityid_8720.0,0.0
cat__user_cityid_8722.0,0.0
cat__user_cityid_8725.0,0.0
cat__user_cityid_8726.0,0.0
cat__user_cityid_8729.0,0.0
cat__user_cityid_8732.0,0.0
cat__user_cityid_8733.0,0.0
cat__user_cityid_8735.0,0.0
cat__user_cityid_8740.0,0.0
cat__user_cityid_8742.0,0.0
cat__user_cityid_8743.0,0.0
cat__user_cityid_8745.0,0.0
cat__user_cityid_8746.0,0.0
cat__user_cityid_8750.0,0.0
cat__user_cityid_8751.0,0.0
cat__user_cityid_8752.0,0.0
cat__user_cityid_8754.0,0.0
cat__user_cityid_8755.0,0.0
cat__user_cityid_8756.0,0.0
cat__user_cityid_8757.0,0.0
cat__user_cityid_8758.0,0.0
cat__user_cityid_8759.0,0.0
cat__user_cityid_8760.0,0.0
cat__user_cityid_8761.0,0.0
cat__user_cityid_8765.0,0.0
cat__user_cityid_8766.0,0.0
cat__user_cityid_8767.0,0.0
cat__user_cityid_8768.0,0.0
cat__user_cityid_8769.0,0.0
cat__user_cityid_8773.0,0.0
cat__user_cityid_8774.0,0.0
cat__user_cityid_8779.0,0.0
cat__user_cityid_8780.0,0.0
cat__user_cityid_8783.0,0.0
cat__user_cityid_8784.0,0.0
cat__user_cityid_8785.0,0.0
cat__user_cityid_8787.0,0.0
cat__user_cityid_8788.0,0.0
cat__user_cityid_8789.0,0.0
cat__user_cityid_8790.0,0.0
cat__user_cityid_8795.0,0.0
cat__user_cityid_8797.0,0.0
cat__user_cityid_8798.0,0.0
cat__user_cityid_8799.0,0.0
cat__user_cityid_8802.0,0.0
cat__user_cityid_8804.0,0.0
cat__user_cityid_8807.0,0.0
cat__user_cityid_8809.0,0.0
cat__user_cityid_8810.0,0.0
cat__user_cityid_8811.0,0.0
cat__user_cityid_8813.0,0.0
cat__user_cityid_8815.0,0.0
cat__user_cityid_8817.0,0.0
cat__user_cityid_8818.0,0.0
cat__user_cityid_8819.0,0.0
cat__user_cityid_8822.0,0.0
cat__user_cityid_8824.0,0.0
cat__user_cityid_8825.0,0.0
cat__user_cityid_8827.0,0.0
cat__user_cityid_8829.0,0.0
cat__user_cityid_8830.0,0.0
cat__user_cityid_8831.0,0.0
cat__user_cityid_8833.0,0.0
cat__user_cityid_8835.0,0.0
cat__user_cityid_8836.0,0.0
cat__user_cityid_8837.0,0.0
cat__user_cityid_8840.0,0.0
cat__user_cityid_8845.0,0.0
cat__user_cityid_8847.0,0.0
cat__user_cityid_8850.0,0.0
cat__user_cityid_8855.0,0.0
cat__user_cityid_8862.0,0.0
cat__user_cityid_8863.0,0.0
cat__user_cityid_8865.0,0.0
cat__user_cityid_8868.0,0.0
cat__user_cityid_8869.0,0.0
cat__user_cityid_8870.0,0.0
cat__user_cityid_8871.0,0.0
cat__user_cityid_8874.0,0.0
cat__user_cityid_8876.0,0.0
cat__user_cityid_8877.0,0.0
cat__user_cityid_8878.0,0.0
cat__user_cityid_8879.0,0.0
cat__user_cityid_8880.0,0.0
cat__user_cityid_8881.0,0.0
cat__user_cityid_8885.0,0.0
cat__user_cityid_8886.0,0.0
cat__user_cityid_8888.0,0.0
cat__user_cityid_8891.0,0.0
cat__user_cityid_8892.0,0.0
cat__user_cityid_8893.0,0.0
cat__user_cityid_8894.0,0.0
cat__user_cityid_8895.0,0.0
cat__user_cityid_8898.0,0.0
cat__user_cityid_8899.0,0.0
cat__user_cityid_8900.0,0.0
cat__user_cityid_8902.0,0.0
cat__user_cityid_8904.0,0.0
cat__user_cityid_8905.0,0.0
cat__user_cityid_8906.0,0.0
cat__user_cityid_8907.0,0.0
cat__user_cityid_8908.0,0.0
cat__user_cityid_8909.0,0.0
cat__user_cityid_8910.0,0.0
cat__user_cityid_8912.0,0.0
cat__user_cityid_8914.0,0.0
cat__user_cityid_8916.0,0.0
cat__user_cityid_8917.0,0.0
cat__user_cityid_8918.0,0.0
cat__user_cityid_8919.0,0.0
cat__user_cityid_8920.0,0.0
cat__user_cityid_8922.0,0.0
cat__user_cityid_8924.0,0.0
cat__user_cityid_8925.0,0.0
cat__user_cityid_8926.0,0.0
cat__user_cityid_8927.0,0.0
cat__user_cityid_8928.0,0.0
cat__user_cityid_8929.0,0.0
cat__user_cityid_8930.0,0.0
cat__user_cityid_8932.0,0.0
cat__user_cityid_8934.0,0.0
cat__user_cityid_8935.0,0.0
cat__user_cityid_8936.0,0.0
cat__user_cityid_8938.0,0.0
cat__user_cityid_8939.0,0.0
cat__user_cityid_8942.0,0.0
cat__user_cityid_8945.0,0.0
cat__user_cityid_8946.0,0.0
cat__user_cityid_8947.0,0.0
cat__user_cityid_8948.0,0.0
cat__user_cityid_8953.0,0.0
cat__user_cityid_8954.0,0.0
cat__user_cityid_8959.0,0.0
cat__user_cityid_8960.0,0.0
cat__user_cityid_8966.0,0.0
cat__user_cityid_8967.0,0.0
cat__user_cityid_8968.0,0.0
cat__user_cityid_8969.0,0.0
cat__user_cityid_8970.0,0.0
cat__user_cityid_8971.0,0.0
cat__user_cityid_8972.0,0.0
cat__user_cityid_8973.0,0.0
cat__user_cityid_8976.0,0.0
cat__user_cityid_8979.0,0.0
cat__user_cityid_8980.0,0.0
cat__user_cityid_8981.0,0.0
cat__user_cityid_8986.0,0.0
cat__user_cityid_8987.0,0.0
cat__user_cityid_8990.0,0.0
cat__user_cityid_8991.0,0.0
cat__user_cityid_8992.0,0.0
cat__user_cityid_8994.0,0.0
cat__user_cityid_8995.0,0.0
cat__user_cityid_8996.0,0.0
cat__user_cityid_8998.0,0.0
cat__user_cityid_8999.0,0.0
cat__user_cityid_9001.0,0.0
cat__user_cityid_9002.0,0.0
cat__user_cityid_9003.0,0.0
cat__user_cityid_9004.0,0.0
cat__user_cityid_9006.0,0.0
cat__user_cityid_9007.0,0.0
cat__user_cityid_9009.0,0.0
cat__user_cityid_9011.0,0.0
cat__user_cityid_9013.0,0.0
cat__user_cityid_9017.0,0.0
cat__user_cityid_9022.0,0.0
cat__user_cityid_9023.0,0.0
cat__user_cityid_9027.0,0.0
cat__user_cityid_9028.0,0.0
cat__user_cityid_9029.0,0.0
cat__user_cityid_9030.0,0.0
cat__user_cityid_9031.0,0.0
cat__user_cityid_9034.0,0.0
cat__user_cityid_9036.0,0.0
cat__user_cityid_9037.0,0.0
cat__user_cityid_9039.0,0.0
cat__user_cityid_9041.0,0.0
cat__user_cityid_9043.0,0.0
cat__user_cityid_9045.0,0.0
cat__user_cityid_9046.0,0.0
cat__user_cityid_9048.0,0.0
cat__user_cityid_9049.0,0.0
cat__user_cityid_9053.0,0.0
cat__user_cityid_9054.0,0.0
cat__user_cityid_9055.0,0.0
cat__user_cityid_9056.0,0.0
cat__user_cityid_9057.0,0.0
cat__user_cityid_9059.0,0.0
cat__user_cityid_9061.0,0.0
cat__user_cityid_9062.0,0.0
cat__user_cityid_9065.0,0.0
cat__user_cityid_9066.0,0.0
cat__user_cityid_9067.0,0.0
cat__user_cityid_9069.0,0.0
cat__user_cityid_9070.0,0.0
cat__user_cityid_9071.0,0.0
cat__user_cityid_9074.0,0.0
cat__user_cityid_9076.0,0.0
cat__user_cityid_9077.0,0.0
cat__user_cityid_9078.0,0.0
cat__user_cityid_9079.0,0.0
cat__user_cityid_9080.0,0.0
cat__user_cityid_9082.0,0.0
cat__user_cityid_9084.0,0.0
cat__user_cityid_9085.0,0.0
cat__user_cityid_9086.0,0.0
cat__user_cityid_9090.0,0.0
cat__user_cityid_9092.0,0.0
cat__user_cityid_9094.0,0.0
cat__user_cityid_9099.0,0.0
cat__user_cityid_9101.0,0.0
cat__user_cityid_9102.0,0.0
cat__user_cityid_9103.0,0.0
cat__user_cityid_9104.0,0.0
cat__user_cityid_9105.0,0.0
cat__user_cityid_9106.0,0.0
cat__user_cityid_9107.0,0.0
cat__user_cityid_9109.0,0.0
cat__user_cityid_9110.0,0.0
cat__user_cityid_9111.0,0.0
cat__user_cityid_9112.0,0.0
cat__user_cityid_9113.0,0.0
cat__user_cityid_9116.0,0.0
cat__user_cityid_9119.0,0.0
cat__user_cityid_9121.0,0.0
cat__user_cityid_9122.0,0.0
cat__user_cityid_9125.0,0.0
cat__user_cityid_9127.0,0.0
cat__user_cityid_9128.0,0.0
cat__user_cityid_9129.0,0.0
cat__user_cityid_9130.0,0.0
cat__user_cityid_9131.0,0.0
cat__user_cityid_9133.0,0.0
cat__user_cityid_9135.0,0.0
cat__user_cityid_9138.0,0.0
cat__user_cityid_9140.0,0.0
cat__user_cityid_9142.0,0.0
cat__attractionid_369.0,0.0
cat__attractionid_481.0,0.0
cat__attractionid_640.0,0.0
cat__attractionid_650.0,0.0
cat__attractionid_673.0,0.0
cat__attractionid_737.0,0.0
cat__user_regionid_0.0,0.0
cat__attractionid_749.0,0.0
cat__attractionid_824.0,0.0
cat__attractiontypeid_34.0,0.0
cat__attractionid_877.0,0.0
cat__attractionid_888.0,0.0
cat__attractionid_897.0,0.0
cat__attractionid_913.0,0.0
cat__attractionid_920.0,0.0
cat__attractionid_928.0,0.0
cat__attractionid_937.0,0.0
cat__attractionid_947.0,0.0
cat__attractionid_949.0,0.0
cat__attractionid_975.0,0.0
cat__attractionid_1133.0,0.0
cat__attractiontypeid_19.0,0.0
cat__attractionid_1166.0,0.0
cat__attractionid_1171.0,0.0
cat__attractionid_1220.0,0.0
cat__attractionid_1225.0,0.0
cat__attractionid_1238.0,0.0
cat__attractionid_1278.0,0.0
cat__attractionid_1280.0,0.0
num__visitmonth,0.0
cat__attractioncityid_1.0,0.0
cat__attractioncityid_2.0,0.0
num__user_hist_count,0.0
cat__attractiontypeid_2.0,0.0
cat__attractiontypeid_10.0,0.0
cat__visitmode_1.0,0.0
num__visityear,0.0
cat__attraction_regionid_1.0,0.0
cat__visitmode_2.0,0.0
cat__attractiontypeid_45.0,0.0
cat__attractiontypeid_61.0,0.0
cat__visitmode_3.0,0.0
cat__attractiontypeid_64.0,0.0
cat__visitmode_4.0,0.0
cat__visitmode_5.0,0.0
cat__attractiontypeid_82.0,0.0
cat__attractiontypeid_84.0,0.0
cat__attractiontypeid_91.0,0.0
cat__user_continentid_1.0,0.0
cat__attractiontypeid_93.0,0.0
cat__user_continentid_2.0,0.0
cat__user_continentid_3.0,0.0
cat__user_cityid_8026.0,0.0
